,Unnamed: 0,tconst,title_type,primary_title,original_title,year,runtime_minutes,genres,simple_title,average_rating,num_votes,christmas,hanukkah,kwanzaa,holiday,earnings
1137,1137,tt15047782,movie,Perfect Messy Holiday,Perfect Messy Holiday,2021,85.0,"Comedy,Romance",perfect messy holiday,6.6,17,False,False,False,True,24561958.08
1138,1138,tt15049912,tvMovie,A Chestnut Family Christmas,A Chestnut Family Christmas,2021,83.0,"Comedy,Drama",a chestnut family christmas,5.9,203,True,False,False,False,6709626.91
1139,1139,tt1508256,movie,A Grandpa for Christmas,Dedushka v podarok,2009,85.0,Family,a grandpa for christmas,5.7,14,True,False,False,False,54205397.730000004
1140,1140,tt15088982,movie,Killer Christmas Elves,Killer Christmas Elves,2021,,"Action,Comedy,Horror",killer christmas elves,6.3,26,True,False,False,False,85661586.36
1141,1141,tt15091462,tvMovie,The Enchanted Christmas Cake,The Enchanted Christmas Cake,2021,84.0,Romance,the enchanted christmas cake,5.4,636,True,False,False,False,69907421.52000001
1142,1142,tt15111214,movie,Secret Santa: A Christmas Adventure,Secret Santa: A Christmas Adventure,2021,,Comedy,secret santa a christmas adventure,7.0,35,True,False,False,False,95810142.39999999
1143,1143,tt15127022,tvMovie,A Picture Perfect Holiday,A Picture Perfect Holiday,2021,87.0,"Drama,Family,Romance",a picture perfect holiday,5.8,347,False,False,False,True,48934946.84
1144,1144,tt15128214,movie,Holiday Hideaway,Holiday Hideaway,2022,96.0,"Family,Romance",holiday hideaway,8.2,44,False,False,False,True,56697960.28
1145,1145,tt15133668,tvMovie,Christmas Déjà Vu,Christmas Déjà Vu,2021,92.0,"Comedy,Drama,Fantasy",christmas déjà vu,5.5,150,True,False,False,False,31917243.049999997
1146,1146,tt15133684,movie,A Jenkins Family Christmas,A Jenkins Family Christmas,2021,94.0,"Comedy,Drama",a jenkins family christmas,5.6,158,True,False,False,False,39008534.32
1147,1147,tt1516541,movie,Homeless for the Holidays,Homeless for the Holidays,2009,105.0,"Comedy,Drama,Family",homeless for the holidays,3.2,515,False,False,False,True,4853767.04
1148,1148,tt15167640,movie,Country Roads Christmas,Country Roads Christmas,2022,85.0,"Comedy,Drama,Romance",country roads christmas,6.2,57,True,False,False,False,63260489.760000005
1149,1149,tt15185022,movie,See You Next Christmas,See You Next Christmas,2021,99.0,"Comedy,Romance",see you next christmas,5.5,275,True,False,False,False,46086937.05
1150,1150,tt15186426,movie,Christmas Is Canceled,The Fight Before Christmas,2021,95.0,"Comedy,Romance",christmas is canceled,4.8,1569,True,False,False,False,32777047.679999996
1151,1151,tt15187842,tvMovie,Toying with the Holidays,The Holiday Train,2021,86.0,"Comedy,Romance",toying with the holidays,6.3,649,False,False,False,True,39287380.86
1152,1152,tt1519929,tvMovie,A Dog Named Christmas,A Dog Named Christmas,2009,95.0,"Drama,Family",a dog named christmas,7.4,1373,True,False,False,False,45301180.14
1153,1153,tt15203648,movie,A Wiseguy Christmas,A Wiseguy Christmas,2021,,"Action,Comedy",a wiseguy christmas,7.3,294,True,False,False,False,51335667.36
1154,1154,tt15205430,tvMovie,Coyote Creek Christmas,Coyote Creek Christmas,2021,84.0,"Drama,Romance",coyote creek christmas,5.7,1480,True,False,False,False,51477413.64
1155,1155,tt15205728,tvMovie,Fixing Up Christmas,Falling for Christmas,2021,86.0,"Comedy,Romance",fixing up christmas,5.9,478,True,False,False,False,66415822.1
1156,1156,tt15226096,tvMovie,The Nine Kittens of Christmas,The Nine Kittens of Christmas,2021,84.0,"Comedy,Drama,Family",the nine kittens of christmas,6.6,1779,True,False,False,False,21223481.4
1157,1157,tt15233326,tvMovie,Furry Little Christmas,A Furry Little Christmas,2021,87.0,"Comedy,Romance",furry little christmas,5.7,491,True,False,False,False,15294069.57
1158,1158,tt15235708,tvMovie,A Dickens of a Holiday!,A Dickens of a Holiday!,2021,84.0,Romance,a dickens of a holiday,7.3,1399,False,False,False,True,87883014.42999999
1159,1159,tt1524572,video,The Oshima Gang: The Making of 'Merry Christmas Mr. Lawrence',The Oshima Gang: The Making of 'Merry Christmas Mr. Lawrence',1983,30.0,"Documentary,Short",the oshima gang the making of merry christmas mr lawrence,6.5,21,True,False,False,False,56281963.4
1160,1160,tt15245738,movie,The Holiday Fix Up,The Holiday Fix Up,2021,84.0,"Drama,Romance",the holiday fix up,6.5,1003,False,False,False,True,10158604.299999999
1161,1161,tt15248422,movie,The King a Christmas Story from a Heavenly Perspective,The King: A Christmas Story from a Heavenly Perspective,2021,,Family,the king a christmas story from a heavenly perspective,5.7,29,True,False,False,False,10530390.9
1162,1162,tt15254212,tvMovie,Christmas in Tune,Christmas in Tune,2021,87.0,"Drama,Romance",christmas in tune,7.0,698,True,False,False,False,62658179.5
1163,1163,tt15279930,movie,Another Christmas,Another Christmas,2021,73.0,Comedy,another christmas,5.1,18,True,False,False,False,35879795.4
1164,1164,tt15289090,tvMovie,Christmas on the Farm,Christmas on the Farm,2021,86.0,"Comedy,Drama,Romance",christmas on the farm,5.2,898,True,False,False,False,32372508.480000004
1165,1165,tt15294458,movie,Black Christmas: 2021 Remake,Black Christmas,2021,54.0,"Horror,Mystery,Thriller",black christmas 2021 remake,3.9,31,True,False,False,False,44075221.32
1166,1166,tt15302344,tvMovie,Candy Coated Christmas,Candy Coated Christmas,2021,83.0,"Comedy,Romance",candy coated christmas,5.8,574,True,False,False,False,67544168.54
1167,1167,tt15316422,tvMovie,The Christmas Contest,The Christmas Contest,2021,83.0,"Drama,Romance",the christmas contest,5.8,1263,True,False,False,False,68133928.78
1168,1168,tt15348352,tvMovie,The Christmas Promise,The Christmas Promise,2021,84.0,"Drama,Romance",the christmas promise,6.7,1222,True,False,False,False,66748900.75
1169,1169,tt15353214,movie,'Twas the Fight Before Christmas,'Twas the Fight Before Christmas,2021,91.0,Documentary,twas the fight before christmas,6.3,755,True,False,False,False,10207908.9
1170,1170,tt15359506,tvMovie,The Great Christmas Switch,The Great Christmas Switch,2021,84.0,"Comedy,Drama,Romance",the great christmas switch,6.0,506,True,False,False,False,61628552.400000006
1171,1171,tt15379406,movie,Christmas at the Holly Day Inn,Christmas at the Holly Day Inn,2023,88.0,"Comedy,Drama,Family",christmas at the holly day inn,5.3,88,True,False,False,False,68643392.55
1172,1172,tt15388610,movie,Zoey's Extraordinary Christmas,Zoey's Extraordinary Christmas,2021,99.0,"Comedy,Drama,Fantasy",zoeys extraordinary christmas,7.2,2232,True,False,False,False,11130362.64
1173,1173,tt1539985,tvMovie,Christmas with the King Family,Christmas with the King Family,2009,60.0,Musical,christmas with the king family,8.2,14,True,False,False,False,44947075.739999995
1174,1174,tt15410692,movie,The Magical Christmas Tree,The Magical Christmas Tree,2021,,"Fantasy,Romance",the magical christmas tree,5.5,30,True,False,False,False,22626274.55
1175,1175,tt15412176,tvMovie,"Next Stop, Christmas","Next Stop, Christmas",2021,84.0,"Comedy,Drama,Fantasy",next stop christmas,7.0,2580,True,False,False,False,20262823.0
1176,1176,tt1541785,tvMovie,Mid Life Christmas,Mid Life Christmas,2009,59.0,Comedy,mid life christmas,6.5,108,True,False,False,False,73737178.45
1177,1177,tt15420960,tvMovie,A Christmas Together with You,A Christmas Together with You,2021,83.0,"Drama,Romance",a christmas together with you,6.5,1169,True,False,False,False,58494705.75
1178,1178,tt1542347,movie,A Carol of Christmas,A Carol of Christmas,2005,101.0,Comedy,a carol of christmas,5.3,24,True,False,False,False,3585245.9499999997
1179,1179,tt15425920,tvMovie,Christmas in Harmony,Christmas in Harmony,2021,84.0,"Drama,Romance",christmas in harmony,5.5,734,True,False,False,False,17294367.2
1180,1180,tt15450798,tvMovie,Hot Mess Holiday,Hot Mess Holiday,2021,70.0,Comedy,hot mess holiday,5.6,446,False,False,False,True,22161325.759999998
1181,1181,tt15463198,tvMovie,Our Christmas Journey,Our Christmas Journey,2021,84.0,"Drama,Romance",our christmas journey,6.6,471,True,False,False,False,63460321.980000004
1182,1182,tt15484422,tvMovie,"You, Me & the Christmas Trees","You, Me & the Christmas Trees",2021,84.0,Romance,you me  the christmas trees,6.3,1289,True,False,False,False,70025574.78
1183,1183,tt15485160,tvMovie,A Holiday in Harlem,A Holiday in Harlem,2021,84.0,"Drama,Romance",a holiday in harlem,5.5,583,False,False,False,True,2403663.9
1184,1184,tt15502006,tvMovie,A Mrs. Miracle Christmas,A Mrs. Miracle Christmas,2021,84.0,"Drama,Family,Fantasy",a mrs miracle christmas,7.3,946,True,False,False,False,85978340.77
1185,1185,tt1550321,movie,The Night Before Christmas,Noch pered Rozhdestvom,1951,49.0,"Animation,Comedy,Fantasy",the night before christmas,7.3,289,True,False,False,False,96422050.72999999
1186,1186,tt15508150,tvMovie,My Christmas Family Tree,My Christmas Family Tree,2021,84.0,"Drama,Romance",my christmas family tree,7.6,2338,True,False,False,False,65662582.599999994
1187,1187,tt15515030,tvMovie,An Ice Wine Christmas,An Ice Wine Christmas,2021,84.0,"Comedy,Drama,Romance",an ice wine christmas,5.1,350,True,False,False,False,10150991.04
1188,1188,tt15515260,tvMovie,Saying Yes to Christmas,Saying Yes to Christmas,2021,87.0,"Drama,Romance",saying yes to christmas,5.8,351,True,False,False,False,19740035.52
1189,1189,tt15515414,tvMovie,Kirk Franklin's A Gospel Christmas,Kirk Franklin's A Gospel Christmas,2021,87.0,"Drama,Musical,Romance",kirk franklins a gospel christmas,6.5,316,True,False,False,False,18819706.099999998
1190,1190,tt15515460,tvMovie,My Favorite Christmas Melody,My Favorite Christmas Melody,2021,87.0,"Comedy,Romance",my favorite christmas melody,5.5,260,True,False,False,False,5008785.65
1191,1191,tt15515522,tvMovie,Christmas Movie Magic,Christmas Movie Magic,2021,87.0,"Comedy,Drama,Romance",christmas movie magic,6.3,659,True,False,False,False,17432725.59
1192,1192,tt15515750,tvMovie,Ghosts of Christmas Past,Ghosts of Christmas Past,2021,87.0,"Comedy,Romance",ghosts of christmas past,6.4,701,True,False,False,False,1440501.12
1193,1193,tt15515882,tvMovie,Under the Christmas Tree,Under the Christmas Tree,2021,87.0,"Drama,Romance",under the christmas tree,5.8,875,True,False,False,False,20356057.0
1194,1194,tt1552113,tvMovie,Surviving the Holidays with Lewis Black,Surviving the Holidays with Lewis Black,2009,97.0,Comedy,surviving the holidays with lewis black,6.6,74,False,False,False,True,68153371.44
1195,1195,tt15524132,movie,Who Is Christmas Eve?,Who Is Christmas Eve?,2021,90.0,"Drama,Mystery,Romance",who is christmas eve,6.9,75,True,False,False,False,62076622.11000001
1196,1196,tt15544202,video,WWE Ring in the Holiday,WWE Ring in the Holiday,2015,118.0,Sport,wwe ring in the holiday,8.4,14,False,False,False,True,67620003.36
1197,1197,tt15565510,tvMovie,A Kiss Before Christmas,A Kiss Before Christmas,2021,83.0,"Comedy,Romance",a kiss before christmas,7.1,1812,True,False,False,False,34411589.17
1198,1198,tt15565704,movie,A Naija Christmas,A Naija Christmas,2021,121.0,"Comedy,Drama,Romance",a naija christmas,4.9,440,True,False,False,False,19513616.92
1199,1199,tt15565724,movie,Grumpy Christmas,Una navidad no tan padre,2021,87.0,Comedy,grumpy christmas,4.5,433,True,False,False,False,8229543.75
1200,1200,tt15568228,movie,Saving Christmas Spirit,Saving Christmas Spirit,2022,90.0,"Comedy,Drama,Romance",saving christmas spirit,5.7,456,True,False,False,False,59047520.94
1201,1201,tt15655480,tvMovie,Christmas in My Heart,Christmas in My Heart,2021,84.0,Romance,christmas in my heart,6.5,1194,True,False,False,False,15574992.55
1202,1202,tt1567140,tvMovie,The Night Before the Night Before Christmas,The Night Before the Night Before Christmas,2010,88.0,"Family,Fantasy",the night before the night before christmas,5.6,723,True,False,False,False,64480569.44
1203,1203,tt15691922,tvMovie,Christmas CEO,Christmas CEO,2021,84.0,Romance,christmas ceo,5.6,1050,True,False,False,False,45652493.04
1204,1204,tt1569470,video,NLO Spirit of Christmas,Northern Light Orchestra: The Spirit of Christmas,2009,70.0,Music,nlo spirit of christmas,10.0,18,True,False,False,False,86584931.0
1205,1205,tt1570352,tvMovie,Christmas Dreams,Christmas Dreams,2009,60.0,Family,christmas dreams,6.6,30,True,False,False,False,31913257.859999996
1206,1206,tt15706104,tvMovie,Boyfriends of Christmas Past,Boyfriends of Christmas Past,2021,84.0,"Comedy,Fantasy,Romance",boyfriends of christmas past,6.0,1299,True,False,False,False,13160741.399999999
1207,1207,tt1570964,tvMovie,Curious George: A Very Monkey Christmas,Curious George: A Very Monkey Christmas,2009,58.0,"Adventure,Animation,Family",curious george a very monkey christmas,6.3,623,True,False,False,False,85392651.96
1208,1208,tt15716528,tvMovie,Joy for Christmas,Joy for Christmas,2021,86.0,"Comedy,Romance",joy for christmas,6.2,745,True,False,False,False,78807292.32
1209,1209,tt1572008,tvMovie,A Nanny for Christmas,A Nanny for Christmas,2010,90.0,Comedy,a nanny for christmas,5.3,1821,True,False,False,False,12690135.03
1210,1210,tt15720718,tvMovie,Trolls Holiday in Harmony,Trolls Holiday in Harmony,2021,26.0,"Adventure,Animation,Comedy",trolls holiday in harmony,6.1,536,False,False,False,True,32542540.47
1211,1211,tt1573475,movie,"Love, Guns & Christmas","Love, Guns & Christmas",2015,83.0,"Action,Comedy,Drama",love guns  christmas,6.3,16,True,False,False,False,76234079.88
1212,1212,tt15739494,tvMovie,Christmas in Tahoe,Christmas in Tahoe,2021,83.0,"Drama,Romance",christmas in tahoe,6.3,1228,True,False,False,False,40504642.92
1213,1213,tt15758364,tvMovie,Christmas Sail,Christmas Sail,2021,84.0,"Drama,Romance",christmas sail,6.2,1138,True,False,False,False,26852463.5
1214,1214,tt15758400,tvMovie,Open by Christmas,Open by Christmas,2021,84.0,Romance,open by christmas,6.9,1393,True,False,False,False,50514518.43000001
1215,1215,tt15766640,tvMovie,An Unexpected Christmas,An Unexpected Christmas,2021,83.0,Romance,an unexpected christmas,6.9,2580,True,False,False,False,47682717.72
1216,1216,tt1577038,tvMovie,A Christmas Wish,A Christmas Wish,2011,97.0,"Comedy,Drama,Family",a christmas wish,6.5,2059,True,False,False,False,41812553.9
1217,1217,tt15771862,movie,Lacy's Christmas Do-Over,Lacy's Christmas Do-Over,2021,93.0,"Comedy,Family,Fantasy",lacys christmas doover,5.5,80,True,False,False,False,34428860.4
1218,1218,tt15771958,movie,Christmas in the Caribbean,Christmas in the Caribbean,2022,90.0,"Comedy,Romance",christmas in the caribbean,4.3,50,True,False,False,False,48598145.92
1219,1219,tt15772866,movie,Christmas with the Chosen: The Messengers,Christmas with the Chosen: The Messengers,2021,123.0,Music,christmas with the chosen the messengers,7.8,881,True,False,False,False,51982629.660000004
1220,1220,tt15783694,tvMovie,Merry Liddle Christmas Baby,Merry Liddle Christmas Baby,2021,84.0,"Comedy,Drama,Romance",merry liddle christmas baby,6.5,329,True,False,False,False,64571700.7
1221,1221,tt1579220,tvMovie,A Christmas Celebration: Send Round the Song,A Christmas Celebration: Send Round the Song,1992,60.0,"Documentary,Music",a christmas celebration send round the song,7.9,10,True,False,False,False,77431783.64
1222,1222,tt1579419,tvMovie,"Sun, Sex & Holiday Madness","Sun, Sex & Holiday Madness",2010,,Documentary,sun sex  holiday madness,6.2,10,False,False,False,True,51548097.660000004
1223,1223,tt1579947,tvMovie,Dora's Christmas Carol Adventure,Dora's Christmas Carol Adventure,2009,48.0,"Adventure,Animation,Family",doras christmas carol adventure,4.5,56,True,False,False,False,54181369.35
1224,1224,tt15800166,movie,Adventures in Christmasing,Adventures in Christmasing,2021,87.0,Drama,adventures in christmasing,6.5,110,True,False,False,False,2047646.25
1225,1225,tt15800254,tvMovie,The Bitch Who Stole Christmas,The Bitch Who Stole Christmas,2021,86.0,Comedy,the bitch who stole christmas,5.5,861,True,False,False,False,17882755.55
1226,1226,tt15800378,tvMovie,Hip Hop Family Christmas,Hip Hop Family Christmas,2021,89.0,Drama,hip hop family christmas,5.1,139,True,False,False,False,3708301.8
1227,1227,tt15800610,movie,A Family Matters Christmas,A Family Matters Christmas,2022,86.0,"Comedy,Fantasy",a family matters christmas,5.3,54,True,False,False,False,50400917.1
1228,1228,tt1581275,movie,Christmas with Walt Disney,Christmas with Walt Disney,2009,51.0,Documentary,christmas with walt disney,8.0,54,True,False,False,False,105750584.8
1229,1229,tt15819904,tvMovie,Royally Wrapped for Christmas,Royally Wrapped for Christmas,2021,85.0,Romance,royally wrapped for christmas,6.3,813,True,False,False,False,79373926.17
1230,1230,tt15824322,movie,Christmas with You,Christmas with You,2022,89.0,"Comedy,Family,Romance",christmas with you,5.6,7205,True,False,False,False,64409974.71999999
1231,1231,tt15829734,tvMovie,A Royal Queens Christmas,A Royal Queens Christmas,2021,84.0,"Drama,Romance",a royal queens christmas,6.5,1416,True,False,False,False,78666347.5
1232,1232,tt15857304,tvMovie,Shaun the Sheep: The Flight Before Christmas,Shaun the Sheep: The Flight Before Christmas,2021,30.0,"Animation,Comedy,Family",shaun the sheep the flight before christmas,7.3,2437,True,False,False,False,29370217.75
1233,1233,tt15891306,tvMovie,Christmas in Toyland,Christmas in Toyland,2022,85.0,"Comedy,Romance",christmas in toyland,6.4,782,True,False,False,False,31850716.160000004
